student_id,attention_score,confusion_score,boredom_score,cognitive_overload_score,lstm_prediction,gru_prediction,cnn_prediction,ensemble_prediction,risk_category
3043,83.52378,16.47622,18.0,48.0,0.27025014,0.22403646,3.180473e-19,0.1647622,Low Risk
3049,89.220184,10.779814,0.0,45.833333333333336,0.21779343,0.063632965,0.04196802,0.10779814,Low Risk
3052,23.266394,76.733604,0.0,86.66666666666667,0.88616556,0.92462,0.49122253,0.7673361,High Risk
3053,81.78118,18.218813,0.0,36.66666666666667,0.034096703,0.06035507,0.45211264,0.18218814,Low Risk
3054,28.309053,71.69095,3.3333333333333335,63.33333333333333,0.6980478,0.91099477,0.5416859,0.71690947,High Risk
3055,97.64615,2.3538508,3.0303030303030303,54.54545454545454,0.040490903,0.029351339,0.0007732836,0.023538508,Low Risk
3056,91.86961,8.130385,19.047619047619047,88.09523809523809,0.12661083,0.117300734,0.0,0.08130386,Low Risk
3057,95.339874,4.6601315,0.0,54.0,0.0420734,0.09773054,0.0,0.046601314,Low Risk
3058,25.49386,74.50614,23.333333333333332,80.0,0.84057826,0.9404091,0.45419675,0.7450614,High Risk
3059,95.69535,4.3046465,0.0,24.0,0.05753191,0.07160748,0.0,0.043046463,Low Risk
3060,79.11119,20.888807,36.36363636363637,84.84848484848484,0.22709683,0.39340603,0.006161381,0.20888807,Low Risk
3062,93.6862,6.3138037,0.0,16.000000000000004,0.16229153,0.024400033,0.002722554,0.06313804,Low Risk
3067,92.80116,7.1988373,10.0,86.25,0.110952385,0.10493508,7.766701e-05,0.071988374,Low Risk
3071,27.834862,72.16514,3.3333333333333335,75.0,0.73465705,0.8951884,0.53510886,0.7216514,High Risk
3072,19.544142,80.45586,53.333333333333336,90.0,0.96992517,0.97817653,0.4655739,0.8045586,High Risk
3073,94.83878,5.161215,0.0,51.28205128205128,0.11477251,0.040063925,1.1614911e-10,0.05161215,Low Risk
3075,81.987305,18.012697,27.27272727272727,81.81818181818181,0.21952158,0.20729145,0.113567896,0.18012698,Low Risk
3077,76.01946,23.98054,30.0,70.0,0.32420334,0.39521283,3.4705591e-12,0.23980539,Low Risk
3082,85.89194,14.10806,0.0,36.36363636363637,0.15847623,0.1296577,0.13510786,0.1410806,Low Risk
3083,66.69526,33.304737,6.0,37.0,0.17608239,0.11211004,0.7109496,0.33304736,Moderate Risk
3087,82.95769,17.042307,0.0,50.0,0.1592555,0.053388737,0.29862493,0.17042308,Low Risk
3089,97.456566,2.543434,2.0,35.0,0.050859157,0.025404068,3.9791634e-05,0.02543434,Low Risk
3090,83.116356,16.88365,0.0,30.000000000000004,0.025549378,0.03249631,0.4484638,0.16883649,Low Risk
3091,81.41492,18.585087,4.0,67.0,0.1746338,0.33679813,0.046120707,0.18585087,Low Risk
3092,16.8833,83.1167,16.666666666666664,71.66666666666667,0.97174245,0.9621534,0.55960506,0.831167,High Risk
3095,96.60811,3.3918903,0.0,34.0,0.029502083,0.07225463,0.0,0.033918902,Low Risk
3096,85.3992,14.600804,18.0,54.0,0.09050131,0.34199038,0.005532454,0.14600804,Low Risk
3097,75.81976,24.18024,0.0,38.333333333333336,0.055782482,0.12595956,0.5436652,0.24180241,Low Risk
3098,43.135365,56.864635,21.052631578947366,67.10526315789474,0.7264524,0.8853549,0.09413181,0.5686464,Moderate Risk
3099,96.33485,3.6651547,2.0,28.000000000000004,0.017423274,0.022124527,0.07040684,0.036651548,Low Risk
3100,41.336365,58.663635,17.5,76.25,0.85975754,0.7428223,0.15732922,0.58663636,Moderate Risk
3101,94.96768,5.0323205,10.0,40.0,0.078431815,0.072422616,0.00011517463,0.050323203,Low Risk
3103,75.47115,24.528845,10.0,85.00000000000001,0.31871688,0.41691524,0.00023323458,0.24528845,Low Risk
3104,95.1758,4.8242044,4.545454545454546,44.31818181818181,0.12013515,0.024590975,5.4714526e-09,0.048242044,Low Risk
3106,22.744583,77.25542,23.333333333333332,56.666666666666664,0.8932149,0.9613116,0.46313593,0.77255416,High Risk
3107,73.778275,26.221731,27.27272727272727,72.72727272727273,0.2327161,0.5539359,4.829695e-30,0.2622173,Low Risk
3109,87.26275,12.737247,3.8461538461538463,34.61538461538461,0.1963636,0.17222396,0.013529865,0.12737247,Low Risk
3110,69.491486,30.508522,16.0,53.0,0.497059,0.41758,0.0006165986,0.3050852,Moderate Risk
3111,82.93666,17.06334,16.0,65.99999999999999,0.21795817,0.293942,1.8695853e-16,0.17063339,Low Risk
3112,26.937157,73.06284,13.333333333333334,73.33333333333334,0.88168395,0.93332595,0.37687534,0.73062843,High Risk
3116,83.86742,16.132587,22.22222222222222,66.66666666666667,0.2539944,0.18027279,0.049710408,0.16132587,Low Risk
3119,90.52539,9.474613,22.0,58.00000000000001,0.09137344,0.19015682,0.002708141,0.094746135,Low Risk
3120,88.1644,11.835603,9.75609756097561,78.04878048780488,0.14950582,0.20556228,0.0,0.11835603,Low Risk
3121,78.10925,21.890749,11.76470588235294,67.64705882352942,0.23761159,0.36995032,0.049160514,0.21890749,Low Risk
3122,97.999695,2.0003023,8.0,46.0,0.035130512,0.02379145,0.0010871027,0.020003023,Low Risk
3125,98.89936,1.1006433,0.0,23.333333333333332,0.016981807,0.013203598,0.002833893,0.011006433,Low Risk
3126,16.612888,83.387115,13.333333333333334,91.66666666666667,0.98325527,0.97412467,0.54423344,0.8338711,High Risk
3127,75.85687,24.143127,9.090909090909092,27.27272727272727,0.308964,0.26813006,0.14719975,0.24143128,Low Risk
3128,75.710205,24.289795,18.181818181818183,54.54545454545454,0.31483012,0.41386375,1.8425471e-11,0.24289794,Low Risk
3129,38.02733,61.97267,2.857142857142857,92.85714285714286,0.653606,0.69058996,0.51498425,0.6197267,Moderate Risk
3130,92.24307,7.7569304,4.761904761904762,33.333333333333336,0.12812538,0.104582526,5.0261902e-11,0.077569306,Low Risk
3131,93.26651,6.733488,12.0,57.00000000000001,0.025979666,0.018014282,0.1580107,0.06733488,Low Risk
3135,93.071754,6.9282494,10.0,46.0,0.15678005,0.05106743,0.0,0.069282494,Low Risk
3136,86.070724,13.929272,35.294117647058826,82.35294117647058,0.22023554,0.1765556,0.021086993,0.13929272,Low Risk
3137,96.21391,3.7860897,2.0,33.0,0.037336152,0.018236754,0.05800978,0.037860896,Low Risk
3138,23.951536,76.04846,25.806451612903224,93.54838709677419,0.94395643,0.893616,0.44388133,0.76048464,High Risk
3140,68.70029,31.299717,50.0,95.0,0.43265727,0.40888542,0.09744876,0.31299716,Moderate Risk
3141,92.34924,7.650754,22.727272727272727,75.0,0.12340337,0.10611925,0.0,0.07650754,Low Risk
3143,45.029377,54.970623,24.242424242424242,90.9090909090909,0.5010461,0.781183,0.36688942,0.5497062,Moderate Risk
3146,97.92248,2.0775216,0.0,38.0,0.039460927,0.022864455,2.6817776e-07,0.020775216,Low Risk
3148,76.33284,23.667162,28.57142857142857,64.28571428571428,0.31105644,0.39895836,1.4035192e-09,0.23667161,Low Risk
3150,54.619015,45.38099,30.0,89.0,0.72821295,0.6332168,0.0,0.4538099,Moderate Risk
3152,78.679825,21.320175,26.0,64.0,0.24608138,0.39349708,2.6782049e-05,0.21320175,Low Risk
3155,71.98765,28.012354,26.0,58.00000000000001,0.43807498,0.40228882,6.810836e-06,0.28012353,Low Risk
3156,55.725636,44.27437,21.62162162162162,67.56756756756756,0.29051453,0.08433835,0.9533782,0.4427437,Moderate Risk
3158,89.54356,10.456446,2.0,29.000000000000004,0.14886285,0.16483052,0.0,0.10456446,Low Risk
3159,87.34941,12.650585,8.0,44.0,0.134121,0.24539655,0.0,0.12650585,Low Risk
3160,99.01535,0.984648,0.0,6.666666666666665,0.014283115,0.012437343,0.0028189835,0.00984648,Low Risk
3161,83.95517,16.04483,16.666666666666664,55.952380952380956,0.24037662,0.24096833,3.260923e-12,0.16044831,Low Risk
3163,89.31689,10.683116,6.521739130434782,56.52173913043479,0.19904271,0.12145075,3.324016e-19,0.106831156,Low Risk
3168,77.41989,22.580109,34.0,69.0,0.14524303,0.53215736,2.8376526e-06,0.2258011,Low Risk
3172,91.110725,8.889276,20.0,30.000000000000004,0.04535126,0.03577423,0.18555278,0.08889276,Low Risk
3174,75.30467,24.695332,16.666666666666664,58.333333333333336,0.32402682,0.4168331,7.492345e-11,0.24695331,Low Risk
3175,64.73433,35.26567,20.0,52.0,0.384242,0.6722003,0.00152787,0.35265672,Moderate Risk
3176,16.746061,83.25394,15.384615384615385,88.46153846153845,0.9823755,0.9753991,0.53984344,0.8325394,High Risk
3178,26.971626,73.02837,0.0,76.66666666666666,0.82197964,0.92751545,0.44135606,0.73028374,High Risk
3179,94.84669,5.153319,3.225806451612903,69.35483870967742,0.07964816,0.073503815,0.0014475907,0.05153319,Low Risk
3180,90.977715,9.022286,10.344827586206897,62.06896551724138,0.09985917,0.10563186,0.06517757,0.090222865,Low Risk
3184,84.18662,15.813373,0.0,47.05882352941176,0.26842797,0.19259563,0.013377592,0.15813373,Low Risk
3185,55.741547,44.258453,20.0,66.0,0.08827771,0.24043775,0.9990381,0.4425845,Moderate Risk
3187,82.94888,17.051117,17.94871794871795,50.0,0.25542066,0.25611284,6.07878e-26,0.17051117,Low Risk
3188,99.27626,0.7237444,0.0,17.0,0.012047059,0.00957029,9.498145e-05,0.0072374437,Low Risk
3189,96.072784,3.9272125,0.0,31.999999999999996,0.05352316,0.06429322,4.1186132e-10,0.039272126,Low Risk
3190,99.06713,0.9328642,0.0,30.000000000000004,0.013703714,0.011484258,0.0027979545,0.009328642,Low Risk
3191,71.31163,28.688374,45.45454545454545,77.27272727272727,0.20689149,0.467402,0.18635774,0.28688374,Low Risk
3194,42.820843,57.179157,14.000000000000002,47.0,0.26970237,0.4467908,0.9988815,0.5717916,Moderate Risk
3196,71.97931,28.020695,18.0,53.0,0.23166777,0.5325912,0.07636185,0.28020695,Low Risk
3197,90.014114,9.985891,9.523809523809524,45.23809523809524,0.19416791,0.09724205,0.008166756,0.09985891,Low Risk
3198,69.722786,30.277216,12.0,52.0,0.4075485,0.47479385,0.025974128,0.30277216,Moderate Risk
3199,86.54428,13.455717,18.181818181818183,86.36363636363636,0.22579657,0.17787494,6.6840217e-10,0.13455717,Low Risk
3200,77.03153,22.968472,0.0,60.71428571428572,0.27292377,0.41613033,5.319969e-10,0.22968471,Low Risk
3201,94.96557,5.0344276,8.0,54.0,0.032607872,0.040763613,0.07766135,0.050344277,Low Risk
3202,75.648926,24.351072,0.0,27.27272727272727,0.31361657,0.41691557,1.3376288e-09,0.24351072,Low Risk
3203,88.60625,11.393756,14.000000000000002,42.0,0.19333316,0.14847952,0.0,0.11393756,Low Risk
3204,77.20517,22.794828,12.0,58.00000000000001,0.3861547,0.2924586,0.005231551,0.2279483,Low Risk
3206,23.618263,76.38174,13.333333333333334,73.33333333333334,0.8971804,0.9368357,0.457436,0.76381737,High Risk
3207,94.06995,5.9300566,4.0,34.0,0.09651874,0.08030359,0.0010793689,0.059300568,Low Risk
3210,75.777695,24.222301,8.0,52.0,0.028426334,0.032508094,0.66573465,0.24222302,Low Risk
3211,15.839392,84.16061,30.434782608695656,61.95652173913043,0.750336,0.77503324,0.9994491,0.8416061,High Risk
3212,97.25351,2.746486,12.0,53.0,0.03435556,0.047455095,0.0005839232,0.02746486,Low Risk
3214,97.111984,2.888009,0.0,56.00000000000001,0.04610764,0.040446706,8.591737e-05,0.02888009,Low Risk
3215,72.93892,27.061085,10.0,75.0,0.38161775,0.3707616,0.059453107,0.27061084,Low Risk
3216,98.98809,1.0119066,6.0606060606060606,45.45454545454546,0.01409683,0.012652631,0.003607737,0.010119067,Low Risk
3221,86.22328,13.776718,0.0,66.66666666666667,0.18999806,0.22330348,0.0,0.13776718,Low Risk
3222,85.7576,14.242406,0.0,68.0,0.23579133,0.1398148,0.051666055,0.14242406,Low Risk
3223,89.36611,10.633883,24.0,69.0,0.22377464,0.09524186,2.7472384e-17,0.106338836,Low Risk
3225,19.720667,80.279335,0.0,76.92307692307692,0.9006638,0.9672139,0.5405024,0.8027933,High Risk
3228,92.741844,7.258153,4.0,47.0,0.10747359,0.110271,2.0770416e-17,0.07258153,Low Risk
3229,62.195362,37.804638,18.0,53.0,0.4097361,0.72440296,0.0,0.37804636,Moderate Risk
3230,54.65274,45.34726,14.285714285714285,75.0,0.18965936,0.19446829,0.9762902,0.4534726,Moderate Risk
3233,91.136406,8.863592,9.523809523809524,59.523809523809526,0.10195782,0.062546864,0.10140309,0.08863592,Low Risk
3236,93.60182,6.3981757,0.0,45.55555555555556,0.12260752,0.06933775,0.0,0.06398176,Low Risk
3238,94.92753,5.07247,2.0,31.999999999999996,0.07166154,0.07970033,0.00081223354,0.0507247,Low Risk
3239,65.09338,34.906616,6.0,63.0,0.4097671,0.636417,0.001014467,0.34906617,Moderate Risk
3240,92.671455,7.328543,17.647058823529413,44.11764705882353,0.07874553,0.08633036,0.054780386,0.07328543,Low Risk
3242,57.58425,42.415752,17.77777777777778,75.55555555555556,0.49061474,0.7818579,6.3300575e-13,0.42415753,Moderate Risk
3243,56.900288,43.099716,14.000000000000002,60.00000000000001,0.584521,0.6665594,0.041911133,0.43099716,Moderate Risk
3246,75.164085,24.835913,13.333333333333334,46.666666666666664,0.3265327,0.39043364,0.028111069,0.24835913,Low Risk
3248,54.363644,45.63636,12.5,81.25,0.29992312,0.23266126,0.8365064,0.4563636,Moderate Risk
3252,62.65509,37.34491,30.0,78.0,0.22961591,0.38882816,0.50190324,0.3734491,Moderate Risk
3254,51.275208,48.724796,21.27659574468085,82.97872340425532,0.67464536,0.6395685,0.14753005,0.48724797,Moderate Risk
3256,98.976326,1.0236721,0.0,40.0,0.016087508,0.011778853,0.0028438033,0.010236721,Low Risk
3257,90.52232,9.4776745,0.0,12.0,0.18032832,0.104001895,4.687604e-12,0.09477674,Low Risk
3258,91.557434,8.442564,10.0,38.0,0.099092335,0.15210286,0.0020817264,0.084425636,Low Risk
3259,89.30056,10.699441,2.857142857142857,65.71428571428571,0.22218639,0.09879683,2.7601183e-16,0.10699441,Low Risk
3260,87.76094,12.239056,27.27272727272727,81.81818181818181,0.16711909,0.20005259,2.6161712e-15,0.12239056,Low Risk
3261,60.331978,39.668022,12.0,59.0,0.54124296,0.64868325,0.000114515584,0.39668024,Moderate Risk
3265,88.3178,11.682202,3.3333333333333335,61.66666666666667,0.18771192,0.13761647,0.025137667,0.11682203,Low Risk
3266,97.54698,2.4530144,0.0,45.12195121951219,0.04089456,0.032695875,0.0,0.024530144,Low Risk
3267,85.629135,14.370865,9.090909090909092,40.90909090909091,0.170226,0.0735105,0.18738945,0.14370865,Low Risk
3268,77.924805,22.075195,0.0,50.0,0.4093964,0.2132503,0.039609164,0.22075196,Low Risk
3270,20.444923,79.55508,0.0,80.0,0.8951147,0.9485576,0.5429799,0.79555076,High Risk
3272,84.47955,15.520446,6.0,36.0,0.19814532,0.26746795,1.446832e-07,0.15520446,Low Risk
3276,94.76727,5.2327304,2.0,43.00000000000001,0.074912265,0.08206585,3.8045678e-06,0.052327305,Low Risk
3279,19.245392,80.75461,26.666666666666668,90.0,0.95546,0.97433555,0.49284258,0.8075461,High Risk
3280,94.117485,5.8825135,2.2222222222222223,60.0,0.052452557,0.12402285,0.0,0.058825135,Low Risk
3284,81.066925,18.933075,0.0,41.666666666666664,0.2377095,0.19397768,0.13630511,0.18933076,Low Risk
3286,53.020943,46.979057,24.0,72.0,0.68806076,0.721311,0.0,0.46979058,Moderate Risk
3288,84.11595,15.884047,0.0,50.0,0.1844704,0.10409385,0.18795712,0.15884046,Low Risk
3289,85.08212,14.917879,0.0,55.00000000000001,0.2696331,0.17501812,0.0028851195,0.14917879,Low Risk
3290,97.52676,2.4732409,0.0,19.0,0.03609367,0.036727127,0.0013764264,0.024732409,Low Risk
3291,86.70907,13.290932,18.0,51.0,0.3244528,0.074251525,2.364117e-05,0.13290931,Low Risk
3292,84.842125,15.157879,18.0,49.0,0.31361803,0.14111832,0.0,0.15157878,Low Risk
3294,16.955202,83.0448,20.0,70.0,0.9816118,0.9515984,0.5581338,0.830448,High Risk
3295,81.225296,18.774698,38.0,68.0,0.20561644,0.35762447,3.5648288e-08,0.18774699,Low Risk
3296,94.34023,5.6597624,8.0,60.00000000000001,0.13111462,0.03867826,0.0,0.056597624,Low Risk
3297,99.12648,0.8735162,0.0,10.0,0.013504405,0.012695371,5.710636e-06,0.008735162,Low Risk
3298,94.38301,5.6169915,0.0,50.0,0.04910488,0.038244866,0.08116001,0.056169916,Low Risk
3299,72.519806,27.480194,18.181818181818183,81.81818181818181,0.27353743,0.40653828,0.14433013,0.27480194,Low Risk
3302,21.173048,78.82695,0.0,80.0,0.892937,0.92923784,0.5426338,0.7882695,High Risk
3303,60.0052,39.994797,16.0,65.99999999999999,0.40979117,0.7900527,2.7412042e-09,0.39994797,Moderate Risk
3305,47.8968,52.1032,16.0,69.0,0.73511237,0.7981368,0.029846732,0.521032,Moderate Risk
3307,75.836716,24.163288,0.0,36.8421052631579,0.31359747,0.41130117,1.0257584e-12,0.24163288,Low Risk
3308,91.53878,8.46122,32.0,82.0,0.1445833,0.06827302,0.040980276,0.0846122,Low Risk
3310,75.72977,24.270237,14.000000000000002,50.0,0.3074066,0.4207005,0.0,0.24270236,Low Risk
3312,81.40332,18.596678,33.33333333333333,78.57142857142857,0.2471449,0.30817237,0.0025830523,0.18596677,Low Risk
3313,51.863647,48.136353,41.66666666666667,108.33333333333333,0.6908774,0.75321317,6.375499e-12,0.48136353,Moderate Risk
3315,92.66637,7.3336306,8.0,41.0,0.08430297,0.13230135,0.0034045875,0.0733363,Low Risk
3316,83.13005,16.86995,33.33333333333333,71.42857142857143,0.16460569,0.23537004,0.10612273,0.16869949,Low Risk
3318,75.356224,24.643772,37.5,78.125,0.35170865,0.30716848,0.080436066,0.24643773,Low Risk
3321,20.150066,79.84994,10.0,83.33333333333334,0.8930466,0.95960784,0.5428435,0.79849935,High Risk
3322,90.13537,9.864629,0.0,28.57142857142857,0.052650742,0.025733188,0.21755494,0.09864629,Low Risk
3323,50.365604,49.634396,33.33333333333333,62.5,0.7002232,0.7888086,1.6168322e-11,0.49634394,Moderate Risk
3326,39.003418,60.996582,20.0,75.0,0.952751,0.8771465,0.0,0.6099658,Moderate Risk
3327,97.54877,2.4512362,2.857142857142857,57.14285714285714,0.018717766,0.040843457,0.013975869,0.024512364,Low Risk
3328,63.575447,36.424553,2.0,40.0,0.052546058,0.09996225,0.94022834,0.36424553,Moderate Risk
3330,93.09847,6.901524,6.0,35.0,0.12005609,0.08698965,5.0319818e-12,0.06901524,Low Risk
3333,85.182,14.817999,20.0,66.0,0.2397196,0.20482035,6.0913424e-32,0.14818,Low Risk
3334,98.1022,1.897797,12.0,45.0,0.029704321,0.027229587,0.0,0.01897797,Low Risk
3335,83.824684,16.17532,13.636363636363635,60.22727272727273,0.20555124,0.27970833,0.0,0.16175319,Low Risk
3336,52.93238,47.067623,14.000000000000002,72.0,0.6290692,0.778416,0.004543467,0.4706762,Moderate Risk
3337,95.13112,4.868883,2.0,64.0,0.07068502,0.075208366,0.00017310554,0.048688833,Low Risk
3339,73.91168,26.088324,9.090909090909092,45.45454545454545,0.34213337,0.29779002,0.1427263,0.26088324,Low Risk
3342,88.84685,11.153148,10.0,37.0,0.0574681,0.09008548,0.18704085,0.11153147,Low Risk
3343,62.74674,37.253258,10.0,61.0,0.4728006,0.6220075,0.022789566,0.37253258,Moderate Risk
3344,88.1656,11.834393,16.666666666666664,44.44444444444444,0.25288224,0.10214955,0.0,0.11834393,Low Risk
3345,80.8753,19.124702,33.33333333333333,93.33333333333333,0.27121657,0.24566893,0.056855578,0.19124703,Low Risk
3349,90.51624,9.483762,5.0,50.0,0.17780179,0.10156612,0.0051449337,0.09483761,Low Risk
3350,19.071453,80.92854,50.0,86.66666666666667,0.98692554,0.9834953,0.45743558,0.80928546,High Risk
3351,76.23016,23.769838,28.57142857142857,92.85714285714286,0.3138321,0.3992631,1.7918084e-11,0.23769839,Low Risk
3352,19.425655,80.57435,43.333333333333336,73.33333333333334,0.9741697,0.983088,0.45997265,0.80574346,High Risk
3355,87.06951,12.930491,13.333333333333334,70.0,0.21909897,0.16808455,0.0007312281,0.12930492,Low Risk
3356,84.04855,15.951441,10.0,75.0,0.2527914,0.13963252,0.08611932,0.15951441,Low Risk
3357,20.184309,79.81569,20.0,81.66666666666667,0.94613993,0.93501836,0.51331246,0.7981569,High Risk
3358,92.36924,7.6307616,12.76595744680851,30.85106382978724,0.11969035,0.10923249,0.0,0.07630762,Low Risk
3359,75.61645,24.383553,27.27272727272727,68.18181818181819,0.31459013,0.41691643,5.4563565e-11,0.24383552,Low Risk
3360,99.1981,0.801905,4.0,16.000000000000004,0.014258418,0.008235338,0.0015633919,0.00801905,Low Risk
3362,91.320305,8.679696,2.0,44.99999999999999,0.12255242,0.13741532,0.00042312214,0.08679696,Low Risk
3363,92.187836,7.812164,4.3478260869565215,56.52173913043479,0.13954931,0.09473,8.561575e-05,0.07812164,Low Risk
3365,75.691605,24.308395,0.0,28.57142857142857,0.31364572,0.41560614,4.933544e-12,0.24308395,Low Risk
3370,86.777596,13.222401,18.0,52.0,0.16417967,0.23158704,0.00090534874,0.13222401,Low Risk
3372,88.880196,11.1198015,4.0,52.0,0.018645445,0.017983312,0.2969653,0.111198016,Low Risk
3373,81.19022,18.809778,0.0,56.666666666666664,0.015464561,0.1075759,0.44125292,0.18809779,Low Risk
3375,98.90747,1.0925268,0.0,36.66666666666667,0.017515186,0.012417112,0.002843506,0.010925268,Low Risk
3376,44.830788,55.169212,31.25,79.6875,0.8606095,0.7929144,0.001552504,0.5516921,Moderate Risk
3379,68.44089,31.559109,15.625,60.9375,0.3526913,0.29123452,0.30284753,0.3155911,Moderate Risk
3380,81.72132,18.278677,0.0,66.66666666666667,0.292444,0.25591636,1.3935194e-12,0.18278678,Low Risk
3382,71.16059,28.839413,31.25,62.5,0.49897978,0.27757338,0.088629216,0.28839412,Low Risk
3385,16.602283,83.39771,20.0,81.66666666666667,0.97642505,0.9818492,0.5436572,0.83397716,High Risk
3386,95.46426,4.535742,3.225806451612903,32.25806451612904,0.09934165,0.034683507,0.0020470894,0.045357417,Low Risk
3387,88.94688,11.053127,14.285714285714285,42.85714285714286,0.20141275,0.13018107,5.4328042e-11,0.11053127,Low Risk
3389,96.25055,3.749446,6.0,28.000000000000004,0.04950115,0.062982224,0.0,0.03749446,Low Risk
3392,45.077293,54.922707,6.666666666666667,64.99999999999999,0.38432148,0.71986747,0.5434922,0.54922706,Moderate Risk
3394,92.21106,7.7889457,12.0,40.0,0.10240304,0.124511614,0.0067537287,0.07788946,Low Risk
3395,93.56389,6.436107,2.0,46.0,0.06933083,0.123750985,1.3948033e-06,0.06436107,Low Risk
3397,74.58893,25.411066,9.090909090909092,54.54545454545454,0.3466622,0.4156698,7.8031237e-10,0.25411066,Low Risk
3399,34.357365,65.64264,0.0,68.33333333333333,0.52980834,0.8948845,0.5445862,0.65642637,Moderate Risk
3404,82.09192,17.908085,5.88235294117647,41.17647058823529,0.24445437,0.13475539,0.15803279,0.17908084,Low Risk
3405,89.02525,10.974745,4.0,58.00000000000001,0.029726354,0.1653487,0.13416728,0.10974745,Low Risk
3406,94.73723,5.262771,7.317073170731707,25.609756097560975,0.09284455,0.06503678,1.8022896e-06,0.052627712,Low Risk
3407,92.95386,7.0461473,12.0,56.00000000000001,0.09506358,0.116320826,1.32099965e-23,0.070461474,Low Risk
3409,75.46625,24.533752,20.0,80.0,0.3196978,0.28424257,0.1320722,0.24533753,Low Risk
3414,44.58458,55.41542,21.875,90.625,0.8006296,0.8612718,0.0005610824,0.5541542,Moderate Risk
3416,81.49123,18.508774,25.0,75.0,0.22979803,0.32330304,0.0021621757,0.18508774,Low Risk
3418,48.90638,51.09362,12.0,74.0,0.24752954,0.2986222,0.98665684,0.5109362,Moderate Risk
3420,87.38617,12.6138315,5.555555555555555,52.77777777777778,0.22456579,0.1538007,4.8488822e-05,0.12613831,Low Risk
3421,77.85337,22.146631,18.181818181818183,63.63636363636365,0.33204612,0.28660452,0.045748267,0.22146632,Low Risk
3422,24.503868,75.49613,26.666666666666668,70.0,0.9105094,0.90673983,0.44763476,0.7549613,High Risk
3423,61.891113,38.108887,22.0,67.0,0.5734024,0.56533307,0.004531091,0.38108888,Moderate Risk
3425,75.655754,24.34425,14.285714285714285,28.57142857142857,0.31360477,0.4167227,8.048032e-09,0.24344249,Low Risk
3428,20.657604,79.34239,43.333333333333336,103.33333333333331,0.9811452,0.9451562,0.4539704,0.79342395,High Risk
3429,89.18356,10.816437,0.0,38.0,0.24956727,0.07492585,5.785358e-09,0.10816437,Low Risk
3430,83.16116,16.838837,0.0,60.0,0.19755098,0.113142096,0.194472,0.16838837,Low Risk
3433,81.64017,18.359835,0.0,77.08333333333333,0.27634466,0.27445045,1.7130244e-13,0.18359835,Low Risk
3436,89.8706,10.129401,0.0,29.000000000000004,0.16195229,0.14192975,0.0,0.10129401,Low Risk
3439,97.46728,2.5327234,14.000000000000002,54.0,0.053141326,0.022840371,4.2077305e-31,0.025327234,Low Risk
3440,78.300735,21.69926,46.0,90.99999999999999,0.29323727,0.35774052,1.6449371e-14,0.2169926,Low Risk
3444,92.37232,7.6276793,2.3255813953488373,55.81395348837209,0.19646952,0.03236081,5.363929e-08,0.076276794,Low Risk
3446,68.36549,31.634506,36.36363636363637,100.0,0.43267757,0.41046146,0.10589611,0.31634507,Moderate Risk
3447,65.54885,34.45115,4.0,56.00000000000001,0.34578136,0.62331235,0.06444078,0.34451148,Moderate Risk
3449,87.62822,12.371777,2.0,34.0,0.23428984,0.13686344,2.4587617e-12,0.12371776,Low Risk
3451,79.75053,20.249474,9.090909090909092,59.09090909090908,0.26887375,0.26739067,0.0712198,0.20249474,Low Risk
3452,63.711285,36.28872,15.384615384615385,80.76923076923077,0.4111157,0.61329395,0.06425189,0.36288717,Moderate Risk
3453,19.475824,80.52418,50.0,85.0,0.9698758,0.97961575,0.4662338,0.80524176,High Risk
3454,73.28307,26.716927,21.428571428571427,42.85714285714286,0.37447688,0.41109553,0.015935445,0.26716927,Low Risk
3455,91.74845,8.251551,16.0,44.0,0.13297166,0.11457487,0.0,0.08251551,Low Risk
3456,77.04262,22.957386,10.0,53.0,0.21372223,0.4747673,0.00023201224,0.22957386,Low Risk
3460,27.810596,72.1894,3.3333333333333335,60.0,0.7366566,0.8844713,0.5445543,0.721894,High Risk
3461,95.30933,4.6906633,8.0,31.999999999999996,0.017736075,0.016624432,0.106359385,0.04690663,Low Risk
3462,99.28552,0.7144799,0.0,10.0,0.011932798,0.009483142,1.8459114e-05,0.0071447995,Low Risk
3464,86.53643,13.463572,18.181818181818183,54.54545454545454,0.2516655,0.15222867,1.2966815e-05,0.13463572,Low Risk
3465,75.47968,24.52032,10.0,55.00000000000001,0.31869617,0.41691345,7.540655e-12,0.24520321,Low Risk
3466,70.55049,29.449507,0.0,31.25,0.4326775,0.4098444,0.040963262,0.29449508,Low Risk
3467,72.06142,27.93858,30.0,64.99999999999999,0.38650927,0.3114082,0.14023994,0.2793858,Low Risk
3468,93.88741,6.112588,0.0,24.999999999999996,0.08992742,0.09272028,0.00072994,0.06112588,Low Risk
3469,98.47347,1.5265301,0.0,32.99999999999999,0.01857988,0.021801796,0.0054142284,0.015265302,Low Risk
3470,69.02906,30.970945,16.0,64.99999999999999,0.45767042,0.46883988,0.0026180323,0.30970946,Moderate Risk
3474,26.916958,73.083046,3.3333333333333335,73.33333333333334,0.7443317,0.904314,0.5438456,0.73083043,High Risk
3475,94.92056,5.079438,0.0,11.111111111111112,0.03526844,0.022685999,0.0944287,0.05079438,Low Risk
3478,88.87995,11.120052,12.0,52.0,0.18787111,0.14573045,0.0,0.11120052,Low Risk
